datenumber, time (s), step #, index, x, y, z, q1, q2, q3, q4
Segment 1 - Data Mask 1
734977.728455, 0.875000, -1, 112, -0.005354, 0.061499, -0.070003, 0.064243, -0.015511, -0.023760, 0.997531, 
734977.728455, 0.882816, -1, 113, -0.005439, 0.062125, -0.070657, 0.066989, -0.015000, -0.023465, 0.997365, 
734977.728455, 0.890631, -1, 114, -0.005515, 0.062727, -0.071286, 0.069998, -0.014128, -0.023006, 0.997182, 
734977.728455, 0.898436, -1, 115, -0.005584, 0.063308, -0.071891, 0.072950, -0.013444, -0.022686, 0.996987, 
734977.728455, 0.906251, -1, 116, -0.005653, 0.063872, -0.072476, 0.075955, -0.012945, -0.022543, 0.996772, 
734977.728455, 0.914067, -1, 117, -0.005728, 0.064427, -0.073047, 0.078906, -0.012993, -0.022971, 0.996533, 
734977.728455, 0.921872, -1, 118, -0.005821, 0.064978, -0.073611, 0.078800, -0.014699, -0.024306, 0.996486, 
734977.728455, 0.929687, -1, 119, -0.005932, 0.065526, -0.074167, 0.078983, -0.017039, -0.026455, 0.996379, 
734977.728456, 0.937502, -1, 120, -0.006056, 0.066062, -0.074707, 0.079295, -0.019791, -0.029071, 0.996231, 
734977.728456, 0.945318, -1, 121, -0.006182, 0.066566, -0.075216, 0.079597, -0.022389, -0.031609, 0.996074, 
734977.728456, 0.953123, -1, 122, -0.006299, 0.067020, -0.075674, 0.079894, -0.024657, -0.033846, 0.995923, 
734977.728456, 0.960938, -1, 123, -0.006401, 0.067415, -0.076073, 0.080083, -0.026408, -0.035569, 0.995803, 
734977.728456, 0.968754, -1, 124, -0.006488, 0.067751, -0.076413, 0.080215, -0.027773, -0.036911, 0.995707, 
734977.728456, 0.976569, -1, 125, -0.006560, 0.068033, -0.076698, 0.080348, -0.028899, -0.038029, 0.995622, 
734977.728456, 0.984374, -1, 126, -0.006619, 0.068268, -0.076936, 0.080432, -0.029908, -0.039016, 0.995547, 
734977.728456, 0.992189, -1, 127, -0.006665, 0.068457, -0.077126, 0.083613, -0.030065, -0.039813, 0.995249, 
734977.728456, 1.000005, -1, 128, -0.006695, 0.068594, -0.077263, 0.086594, -0.029964, -0.040349, 0.994975, 
734977.728456, 1.007810, -1, 129, -0.006710, 0.068673, -0.077342, 0.089623, -0.029400, -0.040519, 0.994717, 
734977.728456, 1.015625, 0, 130, -0.006719, 0.068724, -0.077390, 0.092740, -0.028625, -0.040560, 0.994452, 
734977.728457, 1.023440, 0, 131, -0.006732, 0.068806, -0.077455, 0.095815, -0.027852, -0.040609, 0.994180, 
734977.728457, 1.031256, 0, 132, -0.006755, 0.068945, -0.077560, 0.098793, -0.027119, -0.040665, 0.993907, 
734977.728457, 1.039061, 0, 133, -0.006774, 0.069135, -0.077701, 0.102129, -0.026416, -0.040759, 0.993585, 
734977.728457, 1.046876, 0, 134, -0.006767, 0.069374, -0.077874, 0.105464, -0.025455, -0.040212, 0.993284, 
734977.728457, 1.054692, 0, 135, -0.006718, 0.069661, -0.078075, 0.105540, -0.023917, -0.038738, 0.993372, 
734977.728457, 1.062507, 0, 136, -0.006644, 0.069996, -0.078302, 0.105563, -0.022001, -0.036881, 0.993485, 
